"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20" "X21" "X22" "X23" "X24" "X25" "X26" "X27" "X28" "X29" "X30" "X31" "X32" "X33" "X34" "X35" "X36" "X37" "X38" "X39" "X40" "X41" "X42" "X43" "X44" "X45" "X46" "X47" "X48" "X49" "X50" "y"
"11" 5.53852623794228 4.47945994557813 0.935195900965482 1.37097415747121 5.98779863677919 4.95749052613974 3.30335248960182 7.81231165397912 8.84755996288732 9.4984706165269 1.19696077657863 7.31073272880167 7.45705156354234 6.01425599539652 9.18570312671363 5.20868627121672 6.18101646658033 4.21530248830095 0.541065102443099 9.17901776731014 -1.62049313375012 4.90664936045727 -1.05227094232169 -0.190771254722002 1.50298210303538 0.933768135856464 -3.70451251506664 -5.42217740435536 -2.84332579922721 0.257666545824106 1.33497809737699 -4.75731853477101 2.31509492626167 5.10405464074172 1.84969385059584 -4.02651584494021 1.59724331122303 0.414417626505272 2.19957258525111 -3.23712984806248 1.3915285074187 1.52355126870176 -2.51775657745022 1.8071237080234 -3.39415478381336 2 7 5 2 3 3
"12" 4.75298850564286 8.91316259512678 7.05362795386463 9.98124178033322 3.87762369588017 0.448637225199491 1.88596029533073 1.22188922716305 0.044240690767765 1.66100155794993 3.88076858827844 2.15956405270845 5.27771034976467 8.3260844508186 0.300948470830917 3.835177088622 5.78171748202294 8.79395066993311 4.60421414347365 3.91697626560926 0.880279144858249 0.430864616745292 0.92072995122584 -0.956351056826233 2.07692615644765 2.2357253938995 -1.95087806975082 1.63802272738286 -4.48779466080313 -2.30875544226787 -0.357945408677306 -4.12869328393205 1.34621782128369 -0.263576247948622 4.02019742266307 -1.94770681886712 0.834886344883969 1.64774174630068 -0.77192750532091 2.32890360813208 3.63516348637027 1.66885322860025 1.9967508892498 2.03569626443203 0.291448688424675 3 4 2 2 4 3
"13" 6.85935256304219 9.71882111625746 9.97136172140017 4.72786933649331 0.244551172945648 9.58358242409304 6.3082157750614 2.03869429416955 0.95252450555563 1.42017188947648 7.15377200627699 7.54806567914784 9.39434331376106 5.89871051255614 6.53812667354941 0.808142744936049 8.2487881439738 1.81834728457034 1.4562519127503 4.4512993353419 0.081495885752498 0.70111931963979 -0.852152710027975 1.04330988133039 2.0551058753111 0.0940864533315977 -1.02351269631397 1.9081153733795 -3.13918739830837 0.86252775735221 -1.45439723016278 0.296815753170876 2.02771651533736 -0.58867265328096 -1.84597387992091 2.88209916120101 1.02809800955619 1.08289750955576 0.847124574703614 -1.50011078419663 1.14223481215172 3.84854750068395 3.09919395852828 1.69920588257033 1.16562986974571 7 3 4 3 3 3
"14" 5.417849435471 6.56707872636616 8.14075851347297 1.89678798895329 3.83330309297889 3.88209594180807 5.16759604215622 4.85057646175846 4.79581872234121 8.52424864890054 3.52422811789438 3.89256353024393 0.744376555085182 6.04406870203093 6.73241629032418 8.73504986055195 0.992227271199226 1.95131065323949 2.11535820737481 7.33211231417954 1.51693861609184 1.14913111445035 -0.0889027077408205 0.260817216952918 0.532683081394669 1.24539669745554 -0.564766316558335 -1.07738052342475 1.30264782252554 1.1328478659756 0.305970782019275 0.860774537425235 0.0154299339620263 2.27029162465439 -0.565580524909771 3.24952656407919 -1.11758455410586 0.144573912028156 0.986956119022249 0.848675600377051 0.16811225928967 -0.0530761503108531 1.4032107590723 -3.16793945545106 -2.00807745048533 7 11 5 7 8 1
"15" 6.90459398552775 3.46593852853402 7.08035236224532 9.5799987250939 1.12947506830096 7.44698810391128 6.66717768879607 3.35282517131418 2.50202893977985 2.24743287544698 7.36186865717173 8.35159860318527 7.78402368770912 0.636545468587428 4.19877099106088 4.17389797512442 3.3553657005541 2.73071775911376 2.3729574563913 8.31355532398447 6.18138579243345 2.38962951596297 0.733987542935452 2.58621207185457 5.84463602349727 -0.262457460242372 -6.85299412587312 -3.60087420473894 -2.62907322571843 -5.31666319287811 3.36727513651882 -6.08010023048676 0.84996588519037 6.82853455462594 3.52320221310587 -4.41617116583101 -1.7997821765836 -0.189850017217588 0.291869642963935 6.35933675311152 1.30026878166593 2.04363098454003 -8.39188789986506 -2.48392726672534 5.84733691952607 5 4 1 2 3 3
"16" 6.21117202565074 1.54524679295719 3.78299609292299 7.85096571547911 6.4932795567438 2.53471713513136 9.7911249473691 8.84374488610774 2.62265085941181 2.3069627629593 7.22639388171956 6.67187580838799 8.64604210946709 0.120497290045023 3.51548030506819 0.832995011005551 5.6282969750464 7.18610145850107 3.43577990774065 5.82982161780819 -1.1430172162391 1.81037726913326 2.61635139157503 -0.0744435826115198 1.28825118729186 2.03472945531934 2.56293456080123 -0.917520319605711 -2.49482046926739 3.73872316210878 2.04429422474081 2.59848957645229 -3.59681473322195 3.35531386285121 0.708579511053575 -2.60657756121452 0.839032183442516 0.79339759092518 0.831241864258581 2.59102955580756 1.26670427915314 2.16373442282046 0.442794183986534 0.776838030963415 2.6599021459344 3 4 3 1 3 2
"17" 3.79771064035594 7.98948163166642 2.70834574010223 6.39703221153468 8.51784576661885 6.1818378418684 2.45691192802042 5.11042902711779 9.39487313153222 3.98117453092709 4.51631864765659 8.68788408115506 0.575753967277706 8.05089152883738 1.99782123556361 2.88434306625277 4.67275714734569 1.40180134447291 2.76108044432476 7.42961041396484 -2.2885194062889 -5.47126835948033 -0.607927468325495 1.25500685348003 -1.15498274812768 1.80663076613726 -0.484165962756485 4.46412326513842 -3.06506686266272 -3.09632679812688 0.726719051862422 1.02573647502264 -1.80782996374926 -0.371817200439049 0.0776318439946169 0.775019765866371 1.13334246790055 0.371585238493788 0.744474002391487 3.3083938493301 1.69359804639257 0.0200368798886935 1.30488978197918 11.0114623248856 1.14530254343875 5 5 3 4 4 1
"18" 8.74746763845906 4.16379038942978 3.09814232168719 3.75038486439735 3.8652987848036 5.58371335733682 5.6472299946472 0.508244440425187 3.04755266755819 0.672641259152442 0.378268763888627 3.28942068153992 2.55045044235885 6.93247095681727 7.75899860076606 7.66573952743784 2.61259550694376 9.83903391985223 2.92467510094866 6.63776205619797 2.96606826706341 3.53198764016702 -2.02521256957797 -0.441999392539754 2.20387582422818 4.55161965138365 -3.16980864605106 2.11003793939031 4.93825980281303 0.781243899745351 3.30576196059223 2.73171544558693 2.57071955074659 -0.486277511147225 4.10928428138338 -0.327543522200168 0.190956227535158 2.00465947915233 -0.278297085056146 3.55882667501136 0.0510376696889028 -1.12482124955519 -1.16183196028246 -2.73993710200234 1.57846734793488 6 5 3 5 2 3
"19" 8.45169576816261 9.62532680016011 8.38913626037538 9.43069832399487 8.23672136291862 1.55594809912145 5.4713261500001 0.688758757896721 6.10713506350294 5.36522297654301 5.45201964210719 1.2477573286742 5.36767513724044 0.345610610675067 0.512060457840562 6.82879091706127 2.90536245563999 9.20357923023403 5.72418235940859 6.88818588620052 2.99700966665498 -1.70045756458055 0.4735196212952 0.781510302837451 1.97741380884894 3.0023914088902 0.213327184233669 -0.575545182585885 2.84817871821857 1.09344508931738 0.722905142927407 0.816757540441797 1.23230773067037 -0.843405214072831 -1.47276879229485 -2.70425333110311 0.0667030529275973 1.65989649183819 0.00117618144553977 -1.85025266502134 -0.0663151927176542 1.62326980614652 3.52560687531109 -3.28390412892811 0.532186194198135 3 3 1 4 1 2
"20" 5.14013241045177 3.97379639092833 9.4385625096038 3.21009129518643 6.87022660626099 0.99738449556753 9.3469354766421 6.92154729506001 3.01265239249915 0.267426748760045 0.977504921611398 9.17327939067036 3.05918041849509 5.37096162792295 1.85364598641172 9.91250566206872 4.42602385068312 3.4106001839973 5.14800383709371 4.91147568216547 0.417146399591175 -1.8129917099063 -0.0810009079351386 1.5194566382561 0.909555808265969 -0.55001262571955 -2.68385724121297 1.92960511607156 -0.715528794795856 0.368640585615082 -1.45562281023119 -5.05307412943141 1.25554298001883 0.622204756067078 -0.317350179802167 -1.49545886592646 -0.570275866724836 0.526104225762086 -0.00808594383294026 1.89295664107419 0.680211917921228 1.07079679902809 0.873204681030236 0.331944697053409 -0.205274697828874 1 3 2 3 2 2
"21" 1.82709375629202 1.09791956841946 9.73003033548594 0.932708219625056 7.32136476552114 0.669646130409092 3.70865436969325 1.01107795257121 7.51029092120007 4.00574553525075 1.03865332435817 2.3473396920599 4.88936551148072 2.93072958244011 0.154062921646982 3.86719310190529 7.96021847520024 1.88221857883036 0.421992014162242 2.24736616713926 7.7559044472996 8.35147537431882 2.2445545388828 0.974506746471094 2.51814896560605 -2.80021336177853 -3.43705232093684 7.28746533983963 -6.3393711405242 -1.94079303627075 2.46791137200136 -3.67612793375432 4.01916762810452 -2.5855668279622 -0.109662557791452 -5.92305581025602 2.36105732014682 1.30809327263892 2.74724318305707 10.2213365154175 -1.09849199787451 3.31308051538641 -3.29046497473037 -6.42342296259921 -1.95075176564295 8 2 4 2 4 3
"22" 3.17225718172267 6.06656673131511 2.58231148356572 2.6391817862168 4.5877829939127 6.64203995838761 4.86561177764088 7.20900730462745 3.15614650957286 4.35436758911237 1.69484799960628 2.44119818788022 6.52608033968136 9.72429909277707 0.272128148935735 8.0563401710242 3.6692654225044 0.914549152366817 4.83578629093245 6.22904290212318 -0.000389991338612228 0.897236884487333 1.45171458963676 0.178473362056659 4.722436748131 2.27290704374911 3.98566543380757 4.62696009304542 0.0644187459328298 -0.629236914691302 0.446192243101989 -0.207196238519356 -0.122393500184377 7.56376627380486 -1.34792571502709 6.50916558870844 1.62915966545617 1.12289594571022 -1.74437585820307 3.85429437132251 -0.267206602163967 0.0689779032223146 5.15052712175997 -1.50224312567046 3.06658256393698 4 2 1 2 5 3
"23" 6.86661355663091 5.67689405521378 8.77648588968441 4.10918654641137 7.04669170547277 9.83635505894199 8.89892704086378 6.1792306159623 5.99114518845454 2.37832942977548 2.32650038553402 4.75067063700408 7.67634494230151 4.44463129155338 0.385236172005534 3.98852168349549 2.17577580362558 7.83882880117744 3.06660063564777 6.96855860995129 2.12174474314531 -0.991904116444522 1.41200028924011 -0.4740629808148 3.15163301215438 -0.0175727859569386 -0.927865350415334 2.6408581104343 1.95676830200729 -1.73349522346072 -0.50368269390618 -2.21371223333984 1.10180127278063 -1.75132756622383 1.57491687963436 -0.641747629153512 0.408612474856655 0.85788043183685 -0.49134471736502 2.89481488534766 0.600110534464957 0.955292448213423 2.65246388687294 -0.656717179843372 -1.43277091087135 3 5 4 3 3 3
"24" 4.45480095455423 6.37935186736286 0.217868553008884 8.86779847554862 1.8488384061493 1.78796104155481 2.62899760855362 4.67230025213212 7.80814212746918 6.4181316876784 1.05521337594837 3.16057887161151 2.49454108998179 8.81033923942596 9.70914151053876 1.00958384107798 0.098380686249584 3.88046577107161 8.8028485677205 4.21265694778413 -4.77735224378527 -0.783469892760189 0.468776933225331 0.680149331722016 2.70722226389477 -3.32382439390666 3.03300183936245 -0.668221099179594 -2.40517497658778 0.623096333361915 0.313761952120994 3.33319829163956 -2.65250591818201 -4.80593381458217 0.982736806573002 0.485545394456178 -0.211085006430806 -0.484008973160405 -0.733192202859473 4.78808359942874 0.214311756616112 -1.89388716879222 -4.48320995330605 -0.187843741960169 2.68353538574506 2 2 5 3 4 2
"25" 8.52552429074422 0.202887638006359 9.82668714830652 4.19759405544028 9.46315439417958 3.84875815827399 1.36936584720388 6.26495462376624 0.441276619676501 1.86127982567996 5.25952540803701 1.60470388829708 5.90278533753008 3.1164590572007 4.1822450957261 0.54144975496456 2.72713225102052 7.34213006682694 2.16128886677325 4.46790703805164 -5.14413884145025 -0.192206191623649 1.53645691817806 0.737560349303089 2.14351909298923 0.944996502021599 2.22584542178571 3.26098097915488 -0.736170562140841 2.06066184874869 2.33626107500041 -5.8530144801831 1.03724850882607 0.14971191365292 -2.98686774849099 0.268374245601013 -0.106292495549018 0.16129179767799 -0.951676058417445 1.96438077916233 0.31495477627374 -0.351669551432664 1.83064338046663 -7.36281004249766 -0.396360527451877 5 3 7 5 4 1
"26" 6.73329781508073 2.21650522435084 2.04812666634098 5.73697194689885 3.27769144903868 2.8380302619189 4.59734295727685 4.61983580840752 7.81183830229566 1.40917519805953 2.05199191346765 8.11840956797823 1.51710213627666 2.39895392209291 9.74221518496051 9.93808284634724 2.6819853996858 1.69419580837712 5.82633562153205 7.55614175461233 2.93648130525054 1.20806956958322 -1.43103787332076 0.136626398862924 3.5422278490892 -1.05748845067265 -1.5509918393598 -1.08692692628541 -0.533793407550541 -3.30306337801346 -0.838171981064531 3.67780289757636 -0.564052697533453 2.60509092410579 -1.19208019847362 -5.53403679315521 1.36198502327189 0.900781270016053 0.992673335814155 -0.0336854188570272 -0.0315945865233942 2.42196529606927 0.717094985176215 1.8799652218279 3.32597016535845 7 1 2 6 2 3
"27" 6.53323253849521 3.01467917393893 6.99094792827964 1.91170936217532 0.644072673749179 9.09272778313607 8.57011601794511 6.23576659243554 9.44595289183781 8.09541009366512 0.318044959567487 4.59811522392556 1.12172696506605 0.629279199056327 8.25906171929091 0.836812034249306 7.64625121839345 0.106776156462729 8.89227394247428 1.08658899785951 -5.97807518947163 -1.62010826149687 0.952401567926856 2.68619020028419 -2.35474741260089 -0.295696458958405 -1.76607603050518 3.070994718772 -3.55952498850257 -0.202381386863973 2.29961026785916 0.825131894529695 -2.76713124306402 2.83186473928215 -0.0608617476116898 6.07388701723643 -0.0126704899315959 1.6323040676658 0.63814113105336 3.50610239487604 -1.95877889322252 0.744252660976991 -3.644278191212 -0.00221962424496402 0.568740036814374 6 4 4 6 5 3
"28" 7.85039568785578 2.90313939796761 6.02683580014855 9.9124955595471 6.10877012833953 6.81506542256102 1.26191527815536 0.834632196929306 4.98432772699744 1.32953354157507 4.37177293002605 4.35988396406174 2.48605471337214 1.84879165841267 9.60119847208261 3.03278089966625 7.09804037585855 7.58982144296169 2.76762899244204 3.71260185027495 8.35695089143606 -2.56514277597995 0.497852525578821 -0.153738885040549 2.04936315441248 -0.946275297898133 -3.1680035728079 0.403701399155867 5.50638017623239 0.389145253375143 0.144587736475387 -1.25912715760378 -0.610535808260006 1.13298413699804 0.817890010594118 -6.36020553804843 0.675853027169745 1.14498960704142 -1.30372370722698 7.25756888413245 2.23693428549899 0.753621811368221 -3.03151456363727 -0.378727842705301 2.50497229532658 2 2 2 2 3 3
"29" 6.7485142336227 9.51499927788973 8.80408485420048 9.53458020929247 5.73748253053054 7.54953365307301 0.319371477235109 2.16244098031893 7.69606145331636 7.86101964302361 4.94237357750535 2.70617847330868 8.22075077099726 9.58450180012733 2.34150633914396 0.649861104320735 4.07824308145791 8.38083375943825 0.368726353626698 8.33985589444637 1.61551520619567 5.21803364476383 1.79427074226408 -0.772932583040932 -1.0918153472111 0.72866953368897 0.0929349737192811 2.32810242498386 0.136816782028864 -1.11905968633588 1.00281406136305 0.852752218491445 0.189644885103948 -3.32627118901557 1.10746094328275 0.803408162286946 -0.142218919368773 -0.228345917237386 0.0728566720316686 1.7633497396309 -0.197946860503902 1.99597358376527 2.40281793452553 2.94882215470002 2.43861205906624 5 2 5 4 3 2
"30" 4.74308976670727 9.34174614027143 3.84999823058024 1.7583579197526 2.7716452954337 1.24619938898832 3.3388110739179 3.64671243587509 6.04142238851637 6.70888196211308 3.08543271617964 5.58355700224638 8.96221848903224 6.34988875128329 4.34886748204008 4.94152952451259 2.68300271825865 2.58463003206998 3.96072908770293 9.06273522181436 0.309635377955593 -1.74530391783648 1.02487303144307 -2.38877609251084 2.5298786757588 0.896027278664755 0.252961045915501 4.88708743510668 6.6693180166307 2.64833742133974 1.41319900752219 -1.89871472433444 1.96056308156179 -0.72163187514475 0.787973065679411 0.736037864139443 0.395493432968973 0.573823468543748 0.278960892123029 -3.38071290594912 -0.133224849979229 -0.986940383324449 -0.853379081101314 0.551446225042025 0.574226916490293 3 6 1 1 3 3
"31" 4.98746493365616 7.50242641661316 3.03399765864015 6.94661215646192 0.182661379221827 0.359035704750568 1.90284866606817 6.40850832918659 1.66538463206962 6.3915181835182 0.527128654066473 5.96547201741487 7.09664991125464 3.88648857129738 0.680744796991348 4.23640775959939 8.76912367995828 3.72225351864472 7.32779931742698 7.26757347816601 -2.21290088045292 1.7744056186113 0.499893131113334 1.8003813943552 1.12979831603986 1.20307757119353 -1.84536884693123 -2.10530547976587 -4.2387358247208 -0.060349879250636 1.02538790376992 -0.784257921028005 -0.178969193870319 -2.31435430736692 2.74180874177458 2.726145915152 1.37470262748352 0.812692251152457 1.56229583596366 2.38125313424177 0.58369469879398 -0.453249510095724 -0.865495875063172 0.32436048231132 4.04195544346365 4 6 4 0 5 3
"32" 9.18758369516581 6.06418364914134 3.73852831777185 4.3361804028973 7.24052262259647 3.10850995825604 2.16793890111148 7.5212160195224 3.42746915528551 0.0794705050066113 5.38400314981118 1.16289247525856 4.86657258821651 6.53567295987159 3.42437065439299 4.76222206838429 6.5957444999367 2.18694645678625 9.69738386804238 8.31092520849779 1.0516930106907 1.35339944077827 1.81375834603192 -0.350533031879178 3.22365719842944 -0.747461530761347 1.91394952259409 3.97670212658642 0.629617632678332 1.47396539646976 1.55593148598219 -1.88718493727432 -0.377320076128242 -0.221797595661488 0.475616395219562 1.55144471680905 -0.29121109187714 0.173020796033495 0.666774152454073 1.75286564107423 -0.221967862685667 -0.271336460128913 1.55008405076878 -1.88540437588094 2.59437905390257 7 5 4 4 10 3
"33" 0.0432876241393387 9.11636080127209 2.27376548107713 9.09166546771303 7.34948177589104 9.79017704026774 1.23210024787113 1.63361572893336 2.84227881347761 8.37225292576477 6.06650986010209 6.64832308422774 5.07105987751856 1.07978699728847 5.80888456664979 5.48765316372737 4.63358462322503 4.05912015819922 0.986595351714641 5.62278956407681 4.39762183298409 -0.556074723635454 2.51596220175167 0.354342412636792 0.90564569164 0.779196563585514 -0.245774324521924 2.81749620452661 4.30560236320176 -4.05014798050276 1.45780756616264 5.79100599676026 0.686609211976097 -0.603777450223979 2.63235284523551 0.00981633442469609 -0.989232817351576 0.739974805166821 -2.12045434740981 -0.874350865015929 -0.217082438814216 0.0912214969824064 4.61376309693608 -2.13952042588207 0.755388709892718 6 3 5 3 3 3
"34" 1.96918413741514 5.45749542769045 6.54368023853749 3.55286788661033 2.47586172772571 3.22547452058643 8.19319855421782 8.57620952185243 5.80488190753385 7.04052736284211 8.32021161681041 7.69974967231974 3.3369499235414 5.80300126457587 1.79262018296868 5.84960252977908 4.90472725592554 3.29027738654986 1.24837107257918 0.153077859431505 1.26216815133541 6.12165317750373 0.684604206836777 -0.883276740367208 1.62829722459634 0.289505832829419 -1.20915764006894 -2.29047365176954 -2.33136747874829 3.38146966931425 2.11932459036246 1.6216397474087 1.7062802381026 0.552540041754628 0.550987524354038 0.352053761176062 1.83694281009745 0.75319177553124 0.0219197618494822 0.863272211179921 0.664700463281035 -0.298913760469876 0.29366582001831 0.436365446610072 -0.598141439268551 4 5 10 4 3 3
"35" 6.54032497433946 6.01105887442827 3.64896008977666 5.59403305873275 0.346834515221417 4.94031279347837 0.926338832359761 3.64580126013607 8.47822021460161 4.48407663032413 8.68954565608874 5.67572191590443 3.37772333063185 2.82602231483907 8.44062151387334 7.42410573642701 2.65926597639918 5.3269851161167 2.25857953540981 7.23355239722878 -0.537313919755106 -2.40168229564156 3.2413004021017 -6.06723650105998 -0.720012520688218 1.67611325835725 7.60267783007788 2.96012680272708 7.53459026330856 -5.06967218734684 -3.35711981141598 1.81630405629262 -6.02364747127274 5.50753124430526 -1.28884831954272 3.15573692525671 -1.00373072175113 1.63192595757428 -2.87791933479612 7.73966504966841 1.91403868979737 -2.21641422423563 3.66270683086764 3.06327846161974 -1.13561853291695 1 3 3 6 4 3
